"CRUISEJOIN","HAULJOIN","REGION","VESSEL","CRUISE","HAUL","SPECIMENID","BIOSTRATUM","SPECIES_CODE","LENGTH","SEX","WEIGHT","AGE","MATURITY","MATURITY_TABLE","SAMPLE_CODE","GONAD_WT"
NA,NA,NA,41,200101,318,454,0,21740,420,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,318,455,0,21740,420,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,317,456,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,317,457,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,317,458,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,317,459,0,21740,420,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,317,460,0,21740,390,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,336,461,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,336,462,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,197,292,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,197,293,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,197,294,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,197,295,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,196,296,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,196,297,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,196,298,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,196,299,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,196,300,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,215,301,0,21740,440,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,215,302,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,215,303,0,21740,260,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,215,304,0,21740,200,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,214,305,0,21740,430,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,214,306,0,21740,410,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,214,307,0,21740,250,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,214,308,0,21740,310,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,213,309,0,21740,640,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,213,310,0,21740,400,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,213,311,0,21740,250,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,212,312,0,21740,340,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,212,313,0,21740,400,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,212,314,0,21740,390,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,211,316,0,21740,390,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,211,317,0,21740,390,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,211,318,0,21740,410,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,211,319,0,21740,400,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,211,320,0,21740,360,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,230,321,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,230,322,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,230,323,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,230,324,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,230,325,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,230,326,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,230,327,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,229,328,0,21740,330,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,229,329,0,21740,310,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,229,330,0,21740,370,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,229,331,0,21740,350,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,229,332,0,21740,300,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,229,333,0,21740,320,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,229,334,0,21740,370,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,225,335,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,225,336,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,225,337,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,225,338,0,21740,600,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,225,339,0,21740,440,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,225,340,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,1,1,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,1,2,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,1,3,0,21740,310,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,1,4,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,1,5,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,1,6,0,21740,310,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,1,7,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,1,8,0,21740,430,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,2,9,0,21740,660,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,2,10,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,2,11,0,21740,320,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,3,12,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,3,13,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,3,14,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,3,15,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,4,16,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,4,17,0,21740,400,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,4,18,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,4,19,0,21740,660,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,4,20,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,14,21,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,14,22,0,21740,430,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,14,23,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,12,24,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,12,25,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,12,26,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,12,27,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,12,28,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,12,29,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,12,30,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,12,31,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,99,141,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,99,143,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,99,144,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,99,145,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,32,49,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,32,50,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,32,51,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,32,53,0,21740,680,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,32,54,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,32,55,0,21740,640,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,32,57,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,54,58,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,54,59,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,41,61,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,41,62,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,41,63,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,0,65,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,0,66,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,0,67,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,0,69,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,0,70,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,0,71,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,0,73,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,0,74,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,43,75,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,43,77,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,45,78,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,45,79,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,57,81,0,21740,640,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,57,82,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,57,83,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,57,85,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,58,86,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,58,87,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,58,89,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,58,90,0,21740,460,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,54,91,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,54,94,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,54,95,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,54,97,0,21740,340,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,273,393,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,273,394,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,272,396,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,272,397,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,272,398,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,272,400,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,283,401,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,283,402,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,283,403,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,283,405,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,283,406,0,21740,600,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,283,407,0,21740,450,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,283,409,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,283,410,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,293,411,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,293,413,0,21740,610,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,293,414,0,21740,620,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,294,415,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,294,416,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,294,417,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,255,369,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,161,255,0,21740,180,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,361,496,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,210,303,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,226,323,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,305,423,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,109,168,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,331,463,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,7,11,0,21740,640,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,32,48,0,21740,670,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,92,140,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,54,93,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,276,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,280,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,195,284,0,21740,600,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,194,288,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,194,292,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,310,426,0,21740,370,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,310,427,0,21740,400,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,310,428,0,21740,400,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,5,1,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,5,2,0,21740,400,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,5,3,0,21740,600,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,5,4,0,21740,460,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,5,5,0,21740,620,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,6,6,0,21740,340,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,6,7,0,21740,310,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,6,8,0,21740,300,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,6,9,0,21740,180,3,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,6,10,0,21740,280,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,29,11,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,29,12,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,29,13,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,29,14,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,29,15,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,29,16,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,29,17,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,29,18,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,29,19,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,29,20,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,29,21,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,26,22,0,21740,690,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,26,23,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,26,24,0,21740,600,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,26,25,0,21740,700,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,26,26,0,21740,660,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,26,27,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,26,28,0,21740,720,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,26,29,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,26,30,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,31,0,21740,410,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,32,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,33,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,34,0,21740,420,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,35,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,36,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,37,0,21740,330,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,38,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,39,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,40,0,21740,380,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,41,0,21740,420,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,42,0,21740,430,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,43,0,21740,420,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,44,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,227,314,0,21740,460,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,227,315,0,21740,610,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,227,316,0,21740,410,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,227,317,0,21740,450,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,227,318,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,227,319,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,227,320,0,21740,440,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,245,321,0,21740,400,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,245,322,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,245,323,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,245,324,0,21740,290,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,245,325,0,21740,390,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,245,326,0,21740,430,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,245,327,0,21740,380,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,245,328,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,245,329,0,21740,410,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,245,330,0,21740,400,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,240,331,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,240,332,0,21740,340,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,240,333,0,21740,370,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,240,334,0,21740,700,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,240,335,0,21740,640,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,240,336,0,21740,300,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,240,337,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,240,338,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,240,339,0,21740,360,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,240,340,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,341,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,342,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,343,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,344,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,345,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,346,0,21740,430,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,347,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,348,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,349,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,350,0,21740,730,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,351,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,352,0,21740,460,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,354,0,21740,420,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,355,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,356,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,255,358,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,45,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,46,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,48,0,21740,400,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,40,49,0,21740,390,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,50,51,0,21740,710,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,50,52,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,50,53,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,50,55,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,50,56,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,50,57,0,21740,660,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,50,59,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,50,60,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,52,61,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,52,63,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,52,64,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,52,66,0,21740,370,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,52,67,0,21740,460,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,52,68,0,21740,400,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,52,70,0,21740,400,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,63,71,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,63,72,0,21740,410,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,63,74,0,21740,410,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,63,75,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,63,77,0,21740,390,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,63,78,0,21740,610,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,63,79,0,21740,270,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,64,81,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,64,82,0,21740,640,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,64,83,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,64,85,0,21740,610,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,64,86,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,64,88,0,21740,650,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,64,89,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,64,90,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,80,92,0,21740,300,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,80,93,0,21740,670,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,80,94,0,21740,290,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,80,96,0,21740,450,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,80,97,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,80,98,0,21740,310,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,80,100,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,80,101,0,21740,700,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,80,103,0,21740,630,1,NA,NA,NA,NA,1010,NA
